Gene_stable_ID	GC_content	NCBI_gene_ID	HGNC_symbol	HGNC_ID
ENSG00000280839	50.18		CES5AP1	HGNC:38516
ENSG00000282507	49.62			
ENSG00000282551	42.62			
ENSG00000281690	40.59	81792	ADAMTS12	HGNC:14605
ENSG00000282176	65.13	79857		
ENSG00000282084	39.44	100134869	UBE2Q2P2	HGNC:37440
ENSG00000262113	54.62			
ENSG00000277091	42.99			
ENSG00000277069	63.88	51289	RXFP3	HGNC:24883
ENSG00000280784	66.52			
ENSG00000281076	62.79		ZDHHC8P1	HGNC:26461
ENSG00000280765	43.82	101929297		
ENSG00000281919	41.45	51151	SLC45A2	HGNC:16472
ENSG00000280557	44.12		GNG5P1	HGNC:4409
ENSG00000280898	49.81			
ENSG00000273673	41.91			
ENSG00000281081	50.16			
ENSG00000282814	42.00			
ENSG00000281048	49.95			
ENSG00000275521	50.00	9437	NCR1	HGNC:6731
ENSG00000274296	56.95	26063	DECR2	HGNC:2754
ENSG00000281567	43.51		SLC25A51P1	HGNC:23325
ENSG00000277364	45.86		ADH5P4	HGNC:21377
ENSG00000274320	47.51	440295	GOLGA6L9	HGNC:37229
ENSG00000278728	42.82	26047	CNTNAP2	HGNC:13830
ENSG00000281513	42.73			
ENSG00000274681	50.93		SUDS3P1	HGNC:44000
ENSG00000280618	49.00	23191	CYFIP1	HGNC:13759
ENSG00000281916	28.85			
ENSG00000263270	37.91			
ENSG00000276052	46.02		RNU1-51P	HGNC:48393
ENSG00000277894	56.23		LILRP1	HGNC:15496
ENSG00000280716	42.86	728339	FRG1-DT	HGNC:51590
ENSG00000278432	54.23			
ENSG00000280635	53.75	5626	PROP1	HGNC:9455
ENSG00000273666	44.33	79166	LILRP2	HGNC:15497
ENSG00000278063	42.99			
ENSG00000281830	38.88	105377617		
ENSG00000275326	41.08	115677	NOSTRIN	HGNC:20203
ENSG00000275970	47.88	2204	FCAR	HGNC:3608
ENSG00000281151	61.54	3785	KCNQ2	HGNC:6296
ENSG00000274394	48.96	115653	KIR3DL3	HGNC:16312
ENSG00000281149	67.54			
ENSG00000280986	60.01	101929374	LINC01659	HGNC:52447
ENSG00000276228	42.62		UBE2Q2P6	HGNC:49412
ENSG00000281374	56.46			
ENSG00000282457	58.55		CSPG4P10	HGNC:48361
ENSG00000282690	51.10			
ENSG00000274657	41.16	388882	FAM230I	HGNC:52446
ENSG00000276516	53.82		RN7SL284P	HGNC:46300
ENSG00000277442	50.00	9437	NCR1	HGNC:6731
ENSG00000282770	48.35		DLG5-AS1	HGNC:45109
ENSG00000282514	67.11			
ENSG00000282183	42.86		GOLGA2P10	HGNC:26229
ENSG00000281077	58.61		LINC02557	HGNC:53596
ENSG00000262411	37.05		LINC02066	HGNC:52911
ENSG00000277205	48.82			
ENSG00000274906	51.30			
ENSG00000282044	45.45			
ENSG00000281999	68.87			
ENSG00000282443	41.13			
ENSG00000282085	33.22			
ENSG00000262132	42.02		RNA5SP458	HGNC:43358
ENSG00000262634	39.41	220134	SKA1	HGNC:28109
ENSG00000282209	53.70		GOLGA6L17P	HGNC:49414
ENSG00000275737	48.09			
ENSG00000275351	49.07	3809	KIR2DS4	HGNC:6336
ENSG00000261846	35.43	344752	AADACL2	HGNC:24427
ENSG00000276731	48.05			
ENSG00000275083	47.06	3812	KIR3DL2	HGNC:6339
ENSG00000282596	58.18		DNM1P38	HGNC:35188
ENSG00000278481	49.21			
ENSG00000275608	48.43			
ENSG00000276856	43.35	114791	TUBGCP5	HGNC:18600
ENSG00000278229	49.90	6218	RPS17	HGNC:10397
ENSG00000277163	48.77			
ENSG00000276279	49.19		KIR2DP1	HGNC:16344
ENSG00000262466	35.59		AADACL2-AS1	HGNC:50301
ENSG00000281422	53.21			
ENSG00000281537	44.25			
ENSG00000275522	48.51	3802	KIR2DL1	HGNC:6329
ENSG00000281846	58.18		SPATA31E3P	HGNC:43828
ENSG00000278429	52.21	390535	GOLGA8EP	HGNC:32377
ENSG00000278691	43.85		KIR3DP1	HGNC:16343
ENSG00000277540	43.64	3805	KIR2DL4	HGNC:6332
ENSG00000276377	52.07			
ENSG00000280700	41.81			
ENSG00000274404	50.69	440243	GOLGA6L22	HGNC:50289
ENSG00000262892	50.28			
ENSG00000282110	71.26	5596	MAPK4	HGNC:6878
ENSG00000281828	47.11		HERC2P7	HGNC:4875
ENSG00000280787	42.64		HERC2P2	HGNC:4870
ENSG00000282755	48.30			
ENSG00000273793	64.12	1850	DUSP8	HGNC:3074
ENSG00000277909	39.48	57405	SPC25	HGNC:24031
ENSG00000277445	41.82	64506	CPEB1	HGNC:21744
ENSG00000277271	47.74			
ENSG00000281356	53.18	283796	GOLGA8IP	HGNC:26660
ENSG00000275062	48.98	115653	KIR3DL3	HGNC:16312
ENSG00000280807	45.44	114791	TUBGCP5	HGNC:18600
ENSG00000281801	51.87	338651	KRTAP5-AS1	HGNC:27877
ENSG00000276062	54.01			
ENSG00000282201	46.84			
ENSG00000276565	54.95			
ENSG00000275338	53.67	9727	RAB11FIP3	HGNC:17224
ENSG00000278210	64.76	387264	KRTAP5-1	HGNC:23596
ENSG00000278489	59.30	440021	KRTAP5-2	HGNC:23597
ENSG00000278373	37.37	57818	G6PC2	HGNC:28906
ENSG00000275920	63.29	387266	KRTAP5-3	HGNC:23598
ENSG00000281725	41.12		ELMO2P1	HGNC:38008
ENSG00000277068	58.59	387267	KRTAP5-4	HGNC:23599
ENSG00000278633	60.44	101929738		
ENSG00000278633	60.44	102724151		
ENSG00000278066	43.73			
ENSG00000278759	55.58	6904	TBCD	HGNC:11581
ENSG00000277291	65.17	439915	KRTAP5-5	HGNC:23601
ENSG00000281645	48.68			
ENSG00000276450	50.00	9437	NCR1	HGNC:6731
ENSG00000281733	62.92	387742	FAM99A	HGNC:32368
ENSG00000278247	51.41	283767	GOLGA6L1	HGNC:37444
ENSG00000281783	66.07	100132464	FAM99B	HGNC:32369
ENSG00000281240	48.95		LINC02708	HGNC:54225
ENSG00000275008	48.03	3804	KIR2DL3	HGNC:6331
ENSG00000275247	49.11			
ENSG00000281737	41.63			
ENSG00000274692	48.32	3802	KIR2DL1	HGNC:6329
ENSG00000275596	49.31			
ENSG00000276582	39.40	8647	ABCB11	HGNC:42
ENSG00000278508	52.20	100132979	GOLGA8DP	HGNC:32376
ENSG00000281914	64.63			
ENSG00000281651	59.58		KCNQ2-AS1	HGNC:40321
ENSG00000275047	48.82			
ENSG00000273603	48.44			
ENSG00000277729	43.90			
ENSG00000278201	48.10	3805	KIR2DL4	HGNC:6332
ENSG00000275511	47.11	3812	KIR3DL2	HGNC:6339
ENSG00000277046	51.72			
ENSG00000281173	56.30		ABCB10P1	HGNC:14114
ENSG00000280490	34.47			
ENSG00000281254	38.41			
ENSG00000275037	48.44			
ENSG00000281754	68.60			
ENSG00000274018	47.52			
ENSG00000282378	50.52			
ENSG00000282485	61.70		LINC00235	HGNC:14138
ENSG00000282214	84.35	6650	CAPN15	HGNC:11182
ENSG00000262795	44.05	3460	IFNGR2	HGNC:5440
ENSG00000280500	41.21		ELMO2P1	HGNC:38008
ENSG00000275009	51.41	283767	GOLGA6L1	HGNC:37444
ENSG00000282347	61.74			
ENSG00000277033	50.18	146712	B3GNTL1	HGNC:21727
ENSG00000282665	55.83	157697	ERICH1	HGNC:27234
ENSG00000278019	52.61			
ENSG00000281703	50.89			
ENSG00000280638	46.36		CDH12P2	HGNC:1752
ENSG00000282103	47.51	9228		
ENSG00000280476	41.63			
ENSG00000277429	43.63	8293	SERF1B	HGNC:10756
ENSG00000277429	43.63	728492	SERF1B	HGNC:10756
ENSG00000275782	42.99			
ENSG00000278070	53.22	100132979	GOLGA8DP	HGNC:32376
ENSG00000282245	56.65	401442		
ENSG00000281743	40.84			
ENSG00000281094	48.71			
ENSG00000281901	40.84			
ENSG00000280748	48.71			
ENSG00000274040	51.72			
ENSG00000280461	56.30		ABCB10P1	HGNC:14114
ENSG00000281012	34.47			
ENSG00000276512	44.15			
ENSG00000281794	48.33		MUC20-OT1	HGNC:53807
ENSG00000280679	68.60			
ENSG00000281060	48.22		MUC20-OT1	HGNC:53807
ENSG00000274254	48.75	115653	KIR3DL3	HGNC:16312
ENSG00000277400	45.63			
ENSG00000274847	45.64		MAFIP	HGNC:31102
ENSG00000273748	38.41			
ENSG00000274283	48.44			
ENSG00000263160	43.27	757	TMEM50B	HGNC:1280
ENSG00000273772	42.25	6606	SMN2	HGNC:11118
ENSG00000273772	42.25	6607	SMN2	HGNC:11118
ENSG00000263141	50.76	94104	PAXBP1	HGNC:13579
ENSG00000281798	40.84			
ENSG00000280629	48.71			
ENSG00000263140	41.07		C21orf62-AS1	HGNC:1290
ENSG00000280993	49.85		MUC20-OT1	HGNC:53807
ENSG00000281583	40.84			
ENSG00000275253	48.24			
ENSG00000281654	48.71			
ENSG00000277251	48.09			
ENSG00000280072	37.98			
ENSG00000262938	44.04	56245	C21orf62	HGNC:1305
ENSG00000281915	48.13		MUC20-OT1	HGNC:53807
ENSG00000276177	49.16			
ENSG00000278086	48.78			
ENSG00000275306	48.28			
ENSG00000278403	47.09	3812	KIR3DL2	HGNC:6339
ENSG00000281945	43.12			
ENSG00000262148	54.87		RPS5P3	HGNC:10427
ENSG00000276686	49.32			
ENSG00000263314	43.58			
ENSG00000275031	63.07	284207	METRNL	HGNC:27584
ENSG00000262911	44.59	54943	DNAJC28	HGNC:1297
ENSG00000275599	48.80			
ENSG00000274639	49.05	115653	KIR3DL3	HGNC:16312
ENSG00000274971	45.40			
ENSG00000262159	44.77		RPS6P22	HGNC:35655
ENSG00000285263	42.22			
ENSG00000278304	48.37			
ENSG00000278271	47.95	3805	KIR2DL4	HGNC:6332
ENSG00000281380	42.53			
ENSG00000262473	43.27	2618	GART	HGNC:4163
ENSG00000262036	43.15			
ENSG00000262592	46.60			
ENSG00000275617	49.67	127074	OR2T4	HGNC:15016
ENSG00000280983	46.44			
ENSG00000277982	47.10	3812	KIR3DL2	HGNC:6339
ENSG00000278659	50.27	254879	OR2T6	HGNC:15018
ENSG00000275581	43.59	8293	SERF1A	HGNC:10755
ENSG00000273508	47.30	26696	OR2T1	HGNC:8277
ENSG00000281300	72.49	64359	NXN	HGNC:18008
ENSG00000281489	53.18		OR2T7	HGNC:15019
ENSG00000275754	52.92	401992	OR2T2	HGNC:14725
ENSG00000278501	48.68	29928	TIMM22	HGNC:17317
ENSG00000277113	53.50	343173	OR2T3	HGNC:14727
ENSG00000281821	35.88			
ENSG00000281658	36.85			
ENSG00000280865	40.84			
ENSG00000275102	50.84	401993	OR2T5	HGNC:15017
ENSG00000276016	56.63	29	ABR	HGNC:81
ENSG00000280482	48.71			
ENSG00000274623	42.99			
ENSG00000276459	48.07	3804	KIR2DL3	HGNC:6331
ENSG00000280815	46.73		OR2AS2P	HGNC:31248
ENSG00000275225	49.12			
ENSG00000278248	48.30	3802	KIR2DL1	HGNC:6329
ENSG00000281603	49.88		MUC20-OT1	HGNC:53807
ENSG00000262788	44.95	84916	UTP4	HGNC:1983
ENSG00000275349	42.27	6606	SMN1	HGNC:11117
ENSG00000278427	48.47	3811	KIR3DL1	HGNC:6338
ENSG00000275245	43.90			
ENSG00000278230	42.99			
ENSG00000275456	47.84	3805	KIR2DL4	HGNC:6332
ENSG00000277374	45.45			
ENSG00000282367	56.37	81490	PTDSS2	HGNC:15463
ENSG00000276429	64.91	9651	PLCH2	HGNC:29037
ENSG00000285240	42.22			
ENSG00000281758	36.92	80333	KCNIP4	HGNC:30083
ENSG00000276068	43.19	4671	NAIP	HGNC:7634
ENSG00000262579	43.93			
ENSG00000260873	76.05	6645	SNTB2	HGNC:11169
ENSG00000280838	36.31	105374516		
ENSG00000281559	40.78			
ENSG00000276230	60.36	6050	RNH1	HGNC:10074
ENSG00000281470	36.56			
ENSG00000278856	48.43	3811	KIR3DL1	HGNC:6338
ENSG00000262354	41.58			
ENSG00000277848	49.26	84465	MEGF11	HGNC:29635
ENSG00000281225	64.55			
ENSG00000281274	64.91			
ENSG00000273494	60.71	55229	PANK4	HGNC:19366
ENSG00000280592	50.85	401289	LINC01624	HGNC:52051
ENSG00000280883	51.61	285804		
ENSG00000275555	53.53	28514	DLL1	HGNC:2908
ENSG00000275517	48.57	5542	PRB1	HGNC:9337
ENSG00000275731	48.15	3809	KIR2DS4	HGNC:6336
ENSG00000275333	46.10	84498	FAM120B	HGNC:21109
ENSG00000275626	47.07	3812	KIR3DL2	HGNC:6339
ENSG00000276910	38.45	2966	GTF2H2	HGNC:4656
ENSG00000276910	38.45	728340	GTF2H2	HGNC:4656
ENSG00000281482	53.47			
ENSG00000281800	40.94		ICE2P1	HGNC:48856
ENSG00000281580	40.09	401164	LINC01060	HGNC:49081
ENSG00000274112	48.41	91689	SMDT1	HGNC:25055
ENSG00000282280	41.85			
ENSG00000277844	51.10			
ENSG00000273529	68.29	388585	HES5	HGNC:19764
ENSG00000277365	48.79	4700	NDUFA6	HGNC:7690
ENSG00000272901	45.60	91689	SMDT1	HGNC:25055
ENSG00000281734	69.48			
ENSG00000281197	62.87		TNFRSF14-AS1	HGNC:26966
ENSG00000282114	41.15		LINC00824	HGNC:50281
ENSG00000272765	48.79	4700	NDUFA6	HGNC:7690
ENSG00000276154	48.99	3809	KIR2DS4	HGNC:6336
ENSG00000281542	45.11			
ENSG00000282113	37.85			
ENSG00000280811	48.31		NDUFA6-DT	HGNC:45273
ENSG00000281237	47.52		SDHAP2	HGNC:27408
ENSG00000276357	47.07	3812	KIR3DL2	HGNC:6339
ENSG00000273616	45.11		NDUFA6-DT	HGNC:45273
ENSG00000273936	63.73	8764	TNFRSF14	HGNC:11912
ENSG00000278114	50.62	200958	MUC20	HGNC:23282
ENSG00000272813	39.11		OLA1P1	HGNC:45274
ENSG00000262303	58.54			
ENSG00000281761	38.00			
ENSG00000276374	47.91			
ENSG00000280722	48.93			
ENSG00000263181	63.22	1564	CYP2D7	HGNC:2624
ENSG00000278688	40.03			
ENSG00000281184	38.10	5689	PSMB1	HGNC:9537
ENSG00000282464	64.59			
ENSG00000281687	47.52		SDHAP2	HGNC:27408
ENSG00000276536	69.01	3265	HRAS	HGNC:5173
ENSG00000278165	64.11	1850	DUSP8	HGNC:3074
ENSG00000275991	53.93			
ENSG00000275430	50.27	200958	MUC20	HGNC:23282
ENSG00000278846	39.11		OLA1P1	HGNC:45274
ENSG00000275211	62.68	1565	CYP2D6	HGNC:2625
ENSG00000275211	62.68	107987478	CYP2D6	HGNC:2625
ENSG00000275211	62.68	107987479	CYP2D6	HGNC:2625
ENSG00000281176	51.82	338651	KRTAP5-AS1	HGNC:27877
ENSG00000278468	56.37	4585	MUC4	HGNC:7514
ENSG00000274700	50.00			
ENSG00000277278	47.81	8924	HERC2	HGNC:4868
ENSG00000280585	64.76	387264	KRTAP5-1	HGNC:23596
ENSG00000281533	59.30	440021	KRTAP5-2	HGNC:23597
ENSG00000281418	47.52		SDHAP2	HGNC:27408
ENSG00000281191	63.29	387266	KRTAP5-3	HGNC:23598
ENSG00000278620	60.26	387267	KRTAP5-4	HGNC:23599
ENSG00000280909	47.52		SDHAP2	HGNC:27408
ENSG00000281630	50.26	200958	MUC20	HGNC:23282
ENSG00000276613	56.06	4585	MUC4	HGNC:7514
ENSG00000278302	64.97	439915	KRTAP5-5	HGNC:23601
ENSG00000281019	50.37	100506688		
ENSG00000274843	50.24	200958	MUC20	HGNC:23282
ENSG00000281111	48.82			
ENSG00000274801	47.14			
ENSG00000281521	62.52			
ENSG00000281261	63.16	387742	FAM99A	HGNC:32368
ENSG00000276920	61.56	85409	NKD2	HGNC:17046
ENSG00000282126	58.68			
ENSG00000281829	64.86	100132464	FAM99B	HGNC:32369
ENSG00000278411	42.99			
ENSG00000276455	51.63	645202		
ENSG00000281633	48.82		LINC02708	HGNC:54225
ENSG00000262055	60.93		CYP2D8P	HGNC:2628
ENSG00000277389	61.50	440023	KRTAP5-6	HGNC:23600
ENSG00000275855	41.44			
ENSG00000281618	60.13	402778	IFITM10	HGNC:40022
ENSG00000276896	49.17	100132565	GOLGA8F	HGNC:32378
ENSG00000273831	59.97	115399	LRRC56	HGNC:25430
ENSG00000262024	46.13	6942	TCF20	HGNC:11631
ENSG00000273984	56.06	4585	MUC4	HGNC:7514
ENSG00000273822	56.06	4585	MUC4	HGNC:7514
ENSG00000275873	67.09	256329	LMNTD2	HGNC:28561
ENSG00000274122	54.26			
ENSG00000276143	56.12			
ENSG00000282731	31.86			
ENSG00000282516	33.66			
ENSG00000282581	33.66			
ENSG00000282587	37.90			
ENSG00000276482	61.96	10723	SLC12A7	HGNC:10915
ENSG00000273635	67.62			
ENSG00000273969	37.19			
ENSG00000281946	34.16			
ENSG00000274192	56.21		ABCB10P4	HGNC:31130
ENSG00000272835	48.41	91689	SMDT1	HGNC:25055
ENSG00000273651	49.11	283768	GOLGA8G	HGNC:25328
ENSG00000280609	64.01			
ENSG00000281740	51.09			
ENSG00000280556	58.48			
ENSG00000275125	64.59	127281	PRXL2B	HGNC:28390
ENSG00000273397	48.79	4700	NDUFA6	HGNC:7690
ENSG00000280880	56.50			
ENSG00000278088	63.16	1564	CYP2D7	HGNC:2624
ENSG00000280521	47.52		SDHAP2	HGNC:27408
ENSG00000282005	62.93	692247	LMNTD2-AS1	HGNC:41204
ENSG00000273859	69.14	8045	RASSF7	HGNC:1166
ENSG00000277753	50.24	200958	MUC20	HGNC:23282
ENSG00000280750	45.11			
ENSG00000280613	50.21		NDUFA6-DT	HGNC:45273
ENSG00000273194	39.11		OLA1P1	HGNC:45274
ENSG00000278303	56.06	4585	MUC4	HGNC:7514
ENSG00000272532	62.68	1565	CYP2D6	HGNC:2625
ENSG00000272532	62.68	107987478	CYP2D6	HGNC:2625
ENSG00000272532	62.68	107987479	CYP2D6	HGNC:2625
ENSG00000282810	61.40		MIR210HG	HGNC:39524
ENSG00000274780	56.34	57661	PHRF1	HGNC:24351
ENSG00000278550	54.66	124935	SLC43A2	HGNC:23087
ENSG00000277131	54.94	79258	MMEL1	HGNC:14668
ENSG00000276767	51.72			
ENSG00000282058	41.39			
ENSG00000276485	51.21	100132202		
ENSG00000263127	49.84		RPL4P5	HGNC:35699
ENSG00000280518	42.38			
ENSG00000281417	60.09			
ENSG00000281650	40.02			
ENSG00000272000	62.73			
ENSG00000282531	59.66			
ENSG00000282090	46.96		HERC2P11	HGNC:49882
ENSG00000281425	50.93			
ENSG00000278562	52.72			
ENSG00000276005	46.63			
ENSG00000281321	36.15		LINC02197	HGNC:53063
ENSG00000273785	60.96		CYP2D8P	HGNC:2628
ENSG00000281210	37.56			
ENSG00000280840	34.90	5370	PMCHL2	HGNC:9111
ENSG00000275577	46.36	284415	VSTM1	HGNC:29455
ENSG00000276461	46.13	6942	TCF20	HGNC:11631
ENSG00000280619	44.34	107987420		
ENSG00000280619	44.34	107987434		
ENSG00000274803	39.84	55814	BDP1	HGNC:13652
ENSG00000280821	60.97			
ENSG00000281122	40.20			
ENSG00000275384	49.32	441864	TARM1	HGNC:37250
ENSG00000275644	53.03	126014	OSCAR	HGNC:29960
ENSG00000273968	56.19		RN7SL105P	HGNC:46121
ENSG00000280645	59.90		MMEL1-AS1	HGNC:40695
ENSG00000276336	58.07	8578	SCARF1	HGNC:16820
ENSG00000275571	60.14	100287898	TTC34	HGNC:34297
ENSG00000277607	46.36	284415	VSTM1	HGNC:29455
ENSG00000276066	46.36	284415	VSTM1	HGNC:29455
ENSG00000276220	53.97	4696	NDUFA3	HGNC:7686
ENSG00000273954	33.62		LINC01194	HGNC:37171
ENSG00000276323	55.03	29844	TFPT	HGNC:13630
ENSG00000275117	57.07	26121	PRPF31	HGNC:15446
ENSG00000281742	43.43	64087	MCCC2	HGNC:6937
ENSG00000276561	67.07	3665	IRF7	HGNC:6122
ENSG00000274176	57.88	4849	CNOT3	HGNC:7879
ENSG00000273875	49.32	441864	TARM1	HGNC:37250
ENSG00000281819	42.12			
ENSG00000263150	45.36		OR8J2	HGNC:15311
ENSG00000274145	64.30	83547	RILP	HGNC:30266
ENSG00000278378	53.03	126014	OSCAR	HGNC:29960
ENSG00000262851	39.26	219464	OR5T2	HGNC:15296
ENSG00000277178	49.32	441864	TARM1	HGNC:37250
ENSG00000261897	38.81	390154	OR5T3	HGNC:15297
ENSG00000280621	37.58			
ENSG00000262784	38.84	390155	OR5T1	HGNC:14821
ENSG00000278533	53.03	126014	OSCAR	HGNC:29960
ENSG00000262611	40.37	219469	OR8H1	HGNC:14824
ENSG00000280712	41.57		OR8I1P	HGNC:14828
ENSG00000262755	39.08	219473	OR8K3	HGNC:15313
ENSG00000274442	48.87	10594	PRPF8	HGNC:17340
ENSG00000281773	55.69		FAM8A2P	HGNC:16373
ENSG00000280617	36.68		OR8K2P	HGNC:14832
ENSG00000263328	39.90	390157	OR8K1	HGNC:14831
ENSG00000281820	43.40		RPL5P29	HGNC:36335
ENSG00000276774	54.92	79165	LENG1	HGNC:15502
ENSG00000280552	39.59	101927829		
ENSG00000276260	56.08	147798	TMC4	HGNC:22998
ENSG00000262796	40.41	219477	OR8J1	HGNC:14855
ENSG00000262315	42.81	504189	OR8U8	HGNC:27538
ENSG00000281038	44.19	504190	OR8U9	HGNC:29166
ENSG00000280677	43.22		FAM66B	HGNC:28890
ENSG00000280577	36.96		OR8L1P	HGNC:15316
ENSG00000277802	51.60			
ENSG00000281561	50.47			
ENSG00000274195	38.77	100131980	ZNF705G	HGNC:37134
ENSG00000277722	53.97	4696	NDUFA3	HGNC:7686
ENSG00000276766	53.97	4696	NDUFA3	HGNC:7686
ENSG00000276378	37.53		DEFB108C	HGNC:30847
ENSG00000275444	43.63	1673	DEFB4B	HGNC:30193
ENSG00000275444	43.63	100289462	DEFB4B	HGNC:30193
ENSG00000276263	55.03	29844	TFPT	HGNC:13630
ENSG00000276022	55.03	29844	TFPT	HGNC:13630
ENSG00000278322	55.06	79143	MBOAT7	HGNC:15505
ENSG00000282496	40.10		HSPD1P3	HGNC:5264
ENSG00000273641	44.76	55894	DEFB103B	HGNC:31702
ENSG00000274651	57.07	26121	PRPF31	HGNC:15446
ENSG00000273572	63.04	53841	CDHR5	HGNC:7521
ENSG00000274144	57.07	26121	PRPF31	HGNC:15446
ENSG00000274405	44.76	10407	SPAG11B	HGNC:14534
ENSG00000274796	55.29	79042	TSEN34	HGNC:15506
ENSG00000274626	50.16	6203	RPS9	HGNC:10442
ENSG00000274941	57.88	4849	CNOT3	HGNC:7879
ENSG00000273083	46.77		NOP56P1	HGNC:13962
ENSG00000273040	48.77			
ENSG00000273200	43.08		LINC01623	HGNC:52050
ENSG00000277006	44.37	503618	DEFB104B	HGNC:26165
ENSG00000273286	56.80		RPL13P	HGNC:13978
ENSG00000237462	47.38	5987	TRIM27	HGNC:9975
ENSG00000277615	57.88	4849	CNOT3	HGNC:7879
ENSG00000273884	51.44	11026	LILRA3	HGNC:6604
ENSG00000275794	36.20	503841	DEFB106B	HGNC:28879
ENSG00000274875	38.64		ZNF92P2	HGNC:39554
ENSG00000279577	39.39			
ENSG00000275641	49.19		PCGF7P	HGNC:30341
ENSG00000279661	49.32		MTDHP5	HGNC:52361
ENSG00000274729	38.38	245908	DEFB105B	HGNC:29930
ENSG00000274729	38.38	504180	DEFB105B	HGNC:29930
ENSG00000280210	40.14		VN1R85P	HGNC:37405
ENSG00000276219	38.40	163223	ZNF676	HGNC:20429
ENSG00000264777	41.00			
ENSG00000231041	48.26		LINC01556	HGNC:21195
ENSG00000226462	58.15		KRT18P1	HGNC:6434
ENSG00000265326	71.24			
ENSG00000233035	49.30		HCG15	HGNC:18361
ENSG00000277530	40.41	245910	DEFB107B	HGNC:31918
ENSG00000277530	40.41	503614	DEFB107B	HGNC:31918
ENSG00000240111	47.44			
ENSG00000272603	46.77		NOP56P1	HGNC:13962
ENSG00000235589	41.01	282890	ZNF311	HGNC:13847
ENSG00000272793	48.77			
ENSG00000279350	42.69		BNIP3P30	HGNC:49710
ENSG00000272857	43.08		LINC01623	HGNC:52050
ENSG00000274540	48.85	100131608	PRR23D1	HGNC:49420
ENSG00000274540	48.85	100133251	PRR23D1	HGNC:49420
ENSG00000279902	45.56			
ENSG00000279731	45.16			
ENSG00000272613	56.80		RPL13P	HGNC:13978
ENSG00000236614	38.60		ZNF90P2	HGNC:21687
ENSG00000275272	35.40	91746	YTHDC1	HGNC:30626
ENSG00000279552	60.14	100287226	ZNF729	HGNC:32464
ENSG00000234411	51.58	414760	HCG14	HGNC:18323
ENSG00000279984	42.60		BNIP3P31	HGNC:49711
ENSG00000274953	46.36	284415	VSTM1	HGNC:29455
ENSG00000280471	58.80		FAM90A6P	HGNC:32254
ENSG00000234495	44.66	5987	TRIM27	HGNC:9975
ENSG00000281040	58.78		FAM90A7P	HGNC:32255
ENSG00000281150	58.75		FAM90A21P	HGNC:32269
ENSG00000281407	58.60		FAM90A22P	HGNC:32270
ENSG00000281862	58.74		FAM90A23P	HGNC:32271
ENSG00000278355	50.59	353514	LILRA5	HGNC:16309
ENSG00000276628	54.92	79165	LENG1	HGNC:15502
ENSG00000232781	40.41		OR2AD1P	HGNC:14749
ENSG00000228652	41.15	26692	OR2W1	HGNC:8281
ENSG00000277403	36.69			
ENSG00000233019	44.85		OR2P1P	HGNC:8272
ENSG00000280960	49.62		OR7E157P	HGNC:31231
ENSG00000274905	56.08	147798	TMC4	HGNC:22998
ENSG00000227529	41.44		SAR1AP1	HGNC:13983
ENSG00000280939	57.20			
ENSG00000274887	46.36	284415	VSTM1	HGNC:29455
ENSG00000278257	54.92	79165	LENG1	HGNC:15502
ENSG00000231319	43.00	442184	OR2B3	HGNC:8238
ENSG00000225441	45.26	442185	OR2J1	HGNC:8259
ENSG00000233636	45.62	442186	OR2J3	HGNC:8261
ENSG00000231960	37.12			
ENSG00000278363	56.08	147798	TMC4	HGNC:22998
ENSG00000228846	44.82			
ENSG00000226347	42.14	26707	OR2J2	HGNC:8260
ENSG00000230136	43.91		OR2J4P	HGNC:8262
ENSG00000231919	44.60			
ENSG00000225188	38.21	101929006		
ENSG00000231320	48.55		OR2G1P	HGNC:8251
ENSG00000236918	43.86		OR2U1P	HGNC:8278
ENSG00000278519	55.06	79143	MBOAT7	HGNC:15505
ENSG00000249415	42.81		OR2U2P	HGNC:8279
ENSG00000227178	47.40	101929006		
ENSG00000282185	52.12	5799	PTPRN2	HGNC:9677
ENSG00000234100	45.55	442191	OR14J1	HGNC:13971
ENSG00000225927	42.20		DDX6P1	HGNC:13948
ENSG00000243441	36.57	81696	OR5V1	HGNC:13972
ENSG00000224487	37.44	81797	OR12D3	HGNC:13963
ENSG00000233481	45.65	26529	OR12D2	HGNC:8178
ENSG00000248182	45.93	26530	OR12D1	HGNC:8177
ENSG00000274194	55.06	79143	MBOAT7	HGNC:15505
ENSG00000274078	55.29	79042	TSEN34	HGNC:15506
ENSG00000237258	39.11	26531	OR11A1	HGNC:8176
ENSG00000276798	49.08	23547	LILRA4	HGNC:15503
ENSG00000232397	50.06	442194	OR10C1	HGNC:8165
ENSG00000274473	73.35	6343	SCT	HGNC:10607
ENSG00000276825	67.00	1815	DRD4	HGNC:3025
ENSG00000224395	41.35	26716	OR2H1	HGNC:8252
ENSG00000277359	50.16	6203	RPS9	HGNC:10442
ENSG00000282712	50.98	10522	DEAF1	HGNC:14677
ENSG00000278712	55.29	79042	TSEN34	HGNC:15506
ENSG00000264025	41.00			
ENSG00000224642	49.30		HCG15	HGNC:18361
ENSG00000226365	41.03		UBDP1	HGNC:18796
ENSG00000274392	41.01			
ENSG00000230957	52.72		MAS1LP1	HGNC:33448
ENSG00000241408	47.80			
ENSG00000228377	49.78	116511	MAS1L	HGNC:13961
ENSG00000225351	41.00	282890	ZNF311	HGNC:13847
